post_id,user,ts,text,hashtags
p1_03711,user_0119,2025-08-26 21:53:35,Delta y formatos columnares mejoran el rendimiento,#analytics #python
p1_03712,user_0211,2025-08-26 14:30:01,Checkpointing y tolerancia a fallos en streaming,#hadoop
p1_03713,user_0152,2025-08-26 17:08:42,ML y NLP avanzan cada semana,#streaming
p1_03714,user_0135,2025-08-26 18:12:10,Arquitecturas de datos modernas en la nube,#deeplearning #spark
p1_03715,user_0140,2025-08-26 17:28:53,Buenas prácticas en pipelines distribuidos,#etl
p1_03716,user_0262,2025-08-26 13:25:12,Tips de optimización en PySpark y particionado,#cloud #streaming #spark
p1_03717,user_0066,2025-08-26 09:27:16,Aprendiendo Spark para procesar datos masivos,#nlp #devops #lakehouse
p1_03718,user_0129,2025-08-26 13:53:49,¿Usas Kafka o colas para ingesta?,#ai
p1_03719,user_0111,2025-08-26 15:17:40,Optimización con broadcast joins y cache,#cloud #streaming #etl
p1_03720,user_0163,2025-08-26 10:04:47,Estrategias para detectar tendencias en redes,#deeplearning
p1_03721,user_0235,2025-08-26 20:56:40,Arquitecturas de datos modernas en la nube,#kafka
p1_03722,user_0069,2025-08-26 09:16:58,Arquitecturas de datos modernas en la nube,#delta #spark
p1_03723,user_0259,2025-08-26 17:57:32,Comparando Parquet vs CSV en data lakes,#datascience
p1_03724,user_0201,2025-08-26 10:03:22,Arquitecturas de datos modernas en la nube,#datascience #devops #delta
p1_03725,user_0097,2025-08-26 11:30:28,Checkpointing y tolerancia a fallos en streaming,#lakehouse #datascience #analytics
p1_03726,user_0023,2025-08-26 10:19:30,¿Usas Kafka o colas para ingesta?,#ai #kafka
p1_03727,user_0007,2025-08-26 11:37:43,¿Usas Kafka o colas para ingesta?,#bigdata
p1_03728,user_0207,2025-08-26 16:25:40,Arquitecturas de datos modernas en la nube,#cloud
p1_03729,user_0186,2025-08-26 17:58:52,¿Cuál es tu librería favorita para ETL?,#hadoop #python
p1_03730,user_0030,2025-08-26 09:53:14,ML y NLP avanzan cada semana,#analytics #etl
p1_03731,user_0070,2025-08-26 15:24:21,Orquestación de pipelines con Airflow,#iot #spark
p1_03732,user_0085,2025-08-26 16:09:26,Comparando Parquet vs CSV en data lakes,#nlp #bigdata
p1_03733,user_0111,2025-08-26 13:51:29,Checkpointing y tolerancia a fallos en streaming,#opensource #spark
p1_03734,user_0082,2025-08-26 15:17:59,¿Cuál es tu librería favorita para ETL?,#datascience #deeplearning #delta
p1_03735,user_0009,2025-08-26 15:09:20,Tips de optimización en PySpark y particionado,#kafka #etl
p1_03736,user_0300,2025-08-26 16:59:22,Checkpointing y tolerancia a fallos en streaming,#datascience #mlops
p1_03737,user_0116,2025-08-26 21:38:59,Comparando Parquet vs CSV en data lakes,#streaming #python
p1_03738,user_0138,2025-08-26 18:11:14,Delta y formatos columnares mejoran el rendimiento,#ai #datascience #etl
p1_03739,user_0191,2025-08-26 18:34:48,¿Usas Kafka o colas para ingesta?,#mlops #spark
p1_03740,user_0043,2025-08-26 19:26:17,¿Cuál es tu librería favorita para ETL?,#datascience
p1_03741,user_0259,2025-08-26 15:45:02,Orquestación de pipelines con Airflow,#streaming
p1_03742,user_0040,2025-08-26 08:43:17,ML y NLP avanzan cada semana,#deeplearning #kafka
p1_03743,user_0050,2025-08-26 08:19:49,Optimización con broadcast joins y cache,#iot
p1_03744,user_0012,2025-08-26 21:07:19,Tips de optimización en PySpark y particionado,#streaming #spark
p1_03745,user_0068,2025-08-26 21:48:25,Novedades en streaming con ventanas de tiempo,#delta #etl #python
p1_03746,user_0117,2025-08-26 11:01:38,Novedades en streaming con ventanas de tiempo,#etl #nlp #bigdata
p1_03747,user_0046,2025-08-26 09:59:54,¿Usas Kafka o colas para ingesta?,#etl
p1_03748,user_0061,2025-08-26 16:24:26,Optimización con broadcast joins y cache,#iot
p1_03749,user_0101,2025-08-26 21:17:31,Delta y formatos columnares mejoran el rendimiento,#opensource #hadoop
p1_03750,user_0004,2025-08-26 18:36:42,Checkpointing y tolerancia a fallos en streaming,#kafka #hadoop #python #spark
p1_03751,user_0133,2025-08-26 11:53:20,Buenas prácticas en pipelines distribuidos,#lakehouse #ai #etl
p1_03752,user_0096,2025-08-26 11:02:40,Estrategias para detectar tendencias en redes,#spark #lakehouse
p1_03753,user_0032,2025-08-26 21:10:39,Optimización con broadcast joins y cache,#cloud
p1_03754,user_0010,2025-08-26 19:08:33,Novedades en streaming con ventanas de tiempo,#spark
p1_03755,user_0132,2025-08-26 14:40:34,Probando UDFs y funciones ventana en Spark SQL,#iot #bigdata
p1_03756,user_0143,2025-08-26 19:04:06,Buenas prácticas en pipelines distribuidos,#deeplearning
p1_03757,user_0004,2025-08-26 15:56:12,Arquitecturas de datos modernas en la nube,#devops
p1_03758,user_0060,2025-08-26 21:49:33,Tips de optimización en PySpark y particionado,#delta #ai
p1_03759,user_0037,2025-08-26 11:44:40,ML y NLP avanzan cada semana,#cloud
p1_03760,user_0032,2025-08-26 12:42:48,Checkpointing y tolerancia a fallos en streaming,#hadoop #lakehouse #bigdata
p1_03761,user_0070,2025-08-26 09:14:59,Delta y formatos columnares mejoran el rendimiento,#opensource
p1_03762,user_0074,2025-08-26 18:55:04,Estrategias para detectar tendencias en redes,#deeplearning
p1_03763,user_0221,2025-08-26 13:36:49,Buenas prácticas en pipelines distribuidos,#ai
p1_03764,user_0262,2025-08-26 19:20:46,Orquestación de pipelines con Airflow,#datascience #spark
p1_03765,user_0196,2025-08-26 10:44:03,Delta y formatos columnares mejoran el rendimiento,#datascience #bigdata
p1_03766,user_0069,2025-08-26 21:03:09,ML y NLP avanzan cada semana,#spark #etl
p1_03767,user_0188,2025-08-26 11:56:17,Comparando Parquet vs CSV en data lakes,#cloud
p1_03768,user_0288,2025-08-26 16:58:38,Aprendiendo Spark para procesar datos masivos,#hadoop #opensource #nlp
p1_03769,user_0209,2025-08-26 11:25:04,Checkpointing y tolerancia a fallos en streaming,#python #etl
p1_03770,user_0159,2025-08-26 19:53:14,Novedades en streaming con ventanas de tiempo,#gpu #devops #kafka #python
p1_03771,user_0058,2025-08-26 17:42:40,Estrategias para detectar tendencias en redes,#delta
p1_03772,user_0121,2025-08-26 18:30:14,Optimización con broadcast joins y cache,#mlops
p1_03773,user_0257,2025-08-26 17:25:12,ML y NLP avanzan cada semana,#kafka #delta #ai
p1_03774,user_0087,2025-08-26 15:36:40,Probando UDFs y funciones ventana en Spark SQL,#python
p1_03775,user_0006,2025-08-26 21:58:13,Arquitecturas de datos modernas en la nube,#iot #lakehouse #spark
p1_03776,user_0047,2025-08-26 18:14:03,¿Cuál es tu librería favorita para ETL?,#devops
p1_03777,user_0252,2025-08-26 19:24:36,¿Cuál es tu librería favorita para ETL?,#hadoop #etl
p1_03778,user_0082,2025-08-26 20:44:27,Aprendiendo Spark para procesar datos masivos,#kafka
p1_03779,user_0175,2025-08-26 18:11:23,Checkpointing y tolerancia a fallos en streaming,#etl
p1_03780,user_0033,2025-08-26 09:22:41,Tips de optimización en PySpark y particionado,#opensource #lakehouse #spark
p1_03781,user_0054,2025-08-26 17:04:08,¿Usas Kafka o colas para ingesta?,#hadoop
p1_03782,user_0268,2025-08-26 17:19:01,Probando UDFs y funciones ventana en Spark SQL,#cloud
p1_03783,user_0277,2025-08-26 20:35:15,ML y NLP avanzan cada semana,#nlp
p1_03784,user_0189,2025-08-26 09:44:06,Orquestación de pipelines con Airflow,#opensource #iot #bigdata
p1_03785,user_0215,2025-08-26 11:13:17,¿Usas Kafka o colas para ingesta?,#nlp #cloud #bigdata
p1_03786,user_0143,2025-08-26 09:39:42,Optimización con broadcast joins y cache,#iot #etl
p1_03787,user_0294,2025-08-26 21:37:13,¿Cuál es tu librería favorita para ETL?,#opensource
p1_03788,user_0137,2025-08-26 19:14:07,Arquitecturas de datos modernas en la nube,#cloud
p1_03789,user_0017,2025-08-26 09:21:55,Checkpointing y tolerancia a fallos en streaming,#delta #etl
p1_03790,user_0187,2025-08-26 12:09:17,Comparando Parquet vs CSV en data lakes,#mlops
p1_03791,user_0252,2025-08-26 15:08:38,Orquestación de pipelines con Airflow,#lakehouse
p1_03792,user_0160,2025-08-26 18:47:12,¿Cuál es tu librería favorita para ETL?,#iot #etl #python
p1_03793,user_0038,2025-08-26 10:12:50,Checkpointing y tolerancia a fallos en streaming,#mlops #python
p1_03794,user_0077,2025-08-26 21:40:46,Estrategias para detectar tendencias en redes,#etl
p1_03795,user_0243,2025-08-26 18:11:48,¿Cuál es tu librería favorita para ETL?,#streaming
p1_03796,user_0285,2025-08-26 10:28:39,Aprendiendo Spark para procesar datos masivos,#datascience #delta
p1_03797,user_0095,2025-08-26 14:39:06,Tips de optimización en PySpark y particionado,#deeplearning #spark #devops
p1_03798,user_0129,2025-08-26 10:45:52,Probando UDFs y funciones ventana en Spark SQL,#streaming
p1_03799,user_0100,2025-08-26 17:13:37,Arquitecturas de datos modernas en la nube,#etl #analytics #ai
p1_03800,user_0139,2025-08-26 14:21:22,Comparando Parquet vs CSV en data lakes,#spark #nlp #bigdata
p1_03801,user_0006,2025-08-26 21:34:15,Buenas prácticas en pipelines distribuidos,#python #ai
p1_03802,user_0055,2025-08-26 18:50:28,¿Usas Kafka o colas para ingesta?,#etl
p1_03803,user_0092,2025-08-26 18:17:15,Optimización con broadcast joins y cache,#deeplearning
p1_03804,user_0288,2025-08-26 16:13:17,Orquestación de pipelines con Airflow,#delta #datascience #kafka
p1_03805,user_0013,2025-08-26 08:51:32,Tips de optimización en PySpark y particionado,#bigdata #python
p1_03806,user_0079,2025-08-26 18:13:33,Probando UDFs y funciones ventana en Spark SQL,#gpu #opensource #ai
p1_03807,user_0143,2025-08-26 10:26:57,Tips de optimización en PySpark y particionado,#bigdata #hadoop
p1_03808,user_0081,2025-08-26 15:26:24,Arquitecturas de datos modernas en la nube,#analytics
p1_03809,user_0217,2025-08-26 18:52:48,¿Usas Kafka o colas para ingesta?,#hadoop #bigdata
p1_03810,user_0281,2025-08-26 09:09:12,¿Usas Kafka o colas para ingesta?,#mlops #bigdata
p1_03811,user_0201,2025-08-26 21:31:26,Estrategias para detectar tendencias en redes,#spark #python
p1_03812,user_0060,2025-08-26 09:12:36,Checkpointing y tolerancia a fallos en streaming,#bigdata #ai
p1_03813,user_0219,2025-08-26 15:41:16,Novedades en streaming con ventanas de tiempo,#spark
p1_03814,user_0101,2025-08-26 08:47:03,Novedades en streaming con ventanas de tiempo,#streaming #ai
p1_03815,user_0193,2025-08-26 12:13:06,Aprendiendo Spark para procesar datos masivos,#python
p1_03816,user_0159,2025-08-26 09:17:57,Novedades en streaming con ventanas de tiempo,#kafka #spark
p1_03817,user_0282,2025-08-26 18:11:57,Novedades en streaming con ventanas de tiempo,#hadoop
p1_03818,user_0036,2025-08-26 16:24:55,Aprendiendo Spark para procesar datos masivos,#deeplearning #streaming
p1_03819,user_0142,2025-08-26 16:27:13,Novedades en streaming con ventanas de tiempo,#spark #nlp
p1_03820,user_0053,2025-08-26 17:59:30,¿Cuál es tu librería favorita para ETL?,#nlp #streaming
p1_03821,user_0288,2025-08-26 21:44:21,Probando UDFs y funciones ventana en Spark SQL,#hadoop #nlp #lakehouse
p1_03822,user_0212,2025-08-26 10:10:54,Probando UDFs y funciones ventana en Spark SQL,#analytics #bigdata
p1_03823,user_0139,2025-08-26 17:57:54,Checkpointing y tolerancia a fallos en streaming,#etl
p1_03824,user_0264,2025-08-26 17:57:40,Delta y formatos columnares mejoran el rendimiento,#python
p1_03825,user_0215,2025-08-26 10:20:28,Arquitecturas de datos modernas en la nube,#datascience
p1_03826,user_0261,2025-08-26 21:44:20,Checkpointing y tolerancia a fallos en streaming,#streaming #etl
p1_03827,user_0007,2025-08-26 15:16:05,Checkpointing y tolerancia a fallos en streaming,#etl
p1_03828,user_0275,2025-08-26 14:11:49,Aprendiendo Spark para procesar datos masivos,#lakehouse
p1_03829,user_0023,2025-08-26 18:47:40,Comparando Parquet vs CSV en data lakes,#ai
p1_03830,user_0115,2025-08-26 12:30:31,Aprendiendo Spark para procesar datos masivos,#cloud #bigdata
p1_03831,user_0167,2025-08-26 16:58:20,ML y NLP avanzan cada semana,#etl #ai
p1_03832,user_0247,2025-08-26 08:26:47,Buenas prácticas en pipelines distribuidos,#devops #opensource #python
p1_03833,user_0181,2025-08-26 18:53:53,¿Usas Kafka o colas para ingesta?,#analytics #devops #ai
p1_03834,user_0118,2025-08-26 19:45:19,Buenas prácticas en pipelines distribuidos,#devops #streaming #gpu
p1_03835,user_0292,2025-08-26 18:54:19,Buenas prácticas en pipelines distribuidos,#opensource
p1_03836,user_0004,2025-08-26 11:05:49,Optimización con broadcast joins y cache,#cloud #python #ai
p1_03837,user_0088,2025-08-26 11:31:08,Aprendiendo Spark para procesar datos masivos,#deeplearning #kafka #iot #spark
p1_03838,user_0069,2025-08-26 09:33:58,Delta y formatos columnares mejoran el rendimiento,#nlp #deeplearning #python
p1_03839,user_0188,2025-08-26 21:17:34,Arquitecturas de datos modernas en la nube,#iot #deeplearning #etl
p1_03840,user_0289,2025-08-26 18:57:32,Tips de optimización en PySpark y particionado,#python #lakehouse
p1_03841,user_0103,2025-08-26 13:48:39,Optimización con broadcast joins y cache,#spark #streaming
p1_03842,user_0197,2025-08-26 12:24:28,Checkpointing y tolerancia a fallos en streaming,#mlops #etl
p1_03843,user_0121,2025-08-26 19:18:47,¿Cuál es tu librería favorita para ETL?,#ai #streaming
p1_03844,user_0029,2025-08-26 13:42:00,Orquestación de pipelines con Airflow,#spark
p1_03845,user_0063,2025-08-26 13:59:43,Arquitecturas de datos modernas en la nube,#bigdata
p1_03846,user_0281,2025-08-26 20:41:23,Comparando Parquet vs CSV en data lakes,#delta #bigdata
p1_03847,user_0036,2025-08-26 14:46:16,Arquitecturas de datos modernas en la nube,#streaming #python
p1_03848,user_0239,2025-08-26 17:37:37,Delta y formatos columnares mejoran el rendimiento,#hadoop
p1_03849,user_0036,2025-08-26 12:16:32,Arquitecturas de datos modernas en la nube,#hadoop
p1_03850,user_0103,2025-08-26 17:10:55,Estrategias para detectar tendencias en redes,#mlops #iot #python
p1_03851,user_0265,2025-08-26 21:17:13,Novedades en streaming con ventanas de tiempo,#gpu #streaming
p1_03852,user_0214,2025-08-26 19:45:40,¿Usas Kafka o colas para ingesta?,#spark #hadoop
p1_03853,user_0243,2025-08-26 13:43:29,Tips de optimización en PySpark y particionado,#kafka
p1_03854,user_0224,2025-08-26 14:12:41,Tips de optimización en PySpark y particionado,#analytics #bigdata
p1_03855,user_0159,2025-08-26 08:09:51,Checkpointing y tolerancia a fallos en streaming,#python
p1_03856,user_0117,2025-08-26 21:30:25,Optimización con broadcast joins y cache,#iot #bigdata
p1_03857,user_0190,2025-08-26 17:58:45,Optimización con broadcast joins y cache,#deeplearning #gpu
p1_03858,user_0062,2025-08-26 09:22:01,Estrategias para detectar tendencias en redes,#devops #cloud
p1_03859,user_0185,2025-08-26 17:54:34,Buenas prácticas en pipelines distribuidos,#devops
p1_03860,user_0270,2025-08-26 10:04:00,¿Cuál es tu librería favorita para ETL?,#devops #datascience
p1_03861,user_0215,2025-08-26 20:49:24,Checkpointing y tolerancia a fallos en streaming,#etl
p1_03862,user_0200,2025-08-26 10:13:38,¿Usas Kafka o colas para ingesta?,#hadoop #deeplearning
p1_03863,user_0078,2025-08-26 20:54:24,Probando UDFs y funciones ventana en Spark SQL,#bigdata #etl
p1_03864,user_0008,2025-08-26 18:46:03,¿Usas Kafka o colas para ingesta?,#mlops #bigdata
p1_03865,user_0263,2025-08-26 21:52:45,Probando UDFs y funciones ventana en Spark SQL,#iot #ai
p1_03866,user_0177,2025-08-26 18:54:59,Checkpointing y tolerancia a fallos en streaming,#devops #python #iot
p1_03867,user_0300,2025-08-26 21:36:52,Tips de optimización en PySpark y particionado,#cloud #analytics #nlp #bigdata
p1_03868,user_0296,2025-08-26 08:19:18,ML y NLP avanzan cada semana,#iot #hadoop #streaming
p1_03869,user_0226,2025-08-26 19:14:24,Arquitecturas de datos modernas en la nube,#iot #bigdata
p1_03870,user_0204,2025-08-26 19:44:37,Optimización con broadcast joins y cache,#deeplearning #ai
p1_03871,user_0152,2025-08-26 15:33:06,Tips de optimización en PySpark y particionado,#cloud
p1_03872,user_0109,2025-08-26 10:13:13,Comparando Parquet vs CSV en data lakes,#iot #bigdata
p1_03873,user_0147,2025-08-26 12:05:18,ML y NLP avanzan cada semana,#bigdata #datascience #analytics
p1_03874,user_0152,2025-08-26 21:46:40,Comparando Parquet vs CSV en data lakes,#etl
p1_03875,user_0121,2025-08-26 13:24:49,Tips de optimización en PySpark y particionado,#gpu
p1_03876,user_0144,2025-08-26 14:09:26,Delta y formatos columnares mejoran el rendimiento,#gpu #cloud
p1_03877,user_0047,2025-08-26 19:08:27,¿Usas Kafka o colas para ingesta?,#streaming
p1_03878,user_0227,2025-08-26 08:24:08,Tips de optimización en PySpark y particionado,#iot #etl
p1_03879,user_0162,2025-08-26 16:02:58,Orquestación de pipelines con Airflow,#opensource
p1_03880,user_0040,2025-08-26 18:11:24,¿Usas Kafka o colas para ingesta?,#analytics #iot #etl
p1_03881,user_0089,2025-08-26 08:36:31,Delta y formatos columnares mejoran el rendimiento,#streaming
p1_03882,user_0005,2025-08-26 14:35:02,Optimización con broadcast joins y cache,#mlops #nlp #streaming #etl
p1_03883,user_0154,2025-08-26 11:31:15,Estrategias para detectar tendencias en redes,#lakehouse #cloud #python
p1_03884,user_0287,2025-08-26 21:38:00,¿Usas Kafka o colas para ingesta?,#bigdata #hadoop
p1_03885,user_0032,2025-08-26 10:15:15,ML y NLP avanzan cada semana,#etl
p1_03886,user_0298,2025-08-26 21:25:16,Optimización con broadcast joins y cache,#python
p1_03887,user_0007,2025-08-26 16:04:52,ML y NLP avanzan cada semana,#analytics #ai #bigdata
p1_03888,user_0207,2025-08-26 20:03:21,Arquitecturas de datos modernas en la nube,#streaming #devops
p1_03889,user_0209,2025-08-26 08:44:06,ML y NLP avanzan cada semana,#hadoop
p1_03890,user_0081,2025-08-26 10:44:07,Estrategias para detectar tendencias en redes,#mlops #devops #streaming
p1_03891,user_0011,2025-08-26 21:23:09,Aprendiendo Spark para procesar datos masivos,#delta #bigdata
p1_03892,user_0298,2025-08-26 13:18:01,Comparando Parquet vs CSV en data lakes,#devops #ai
p1_03893,user_0015,2025-08-26 17:19:45,Comparando Parquet vs CSV en data lakes,#bigdata #iot #opensource
p1_03894,user_0050,2025-08-26 17:13:20,ML y NLP avanzan cada semana,#deeplearning #ai
p1_03895,user_0008,2025-08-26 08:39:26,Arquitecturas de datos modernas en la nube,#python #streaming
p1_03896,user_0290,2025-08-26 20:00:03,¿Usas Kafka o colas para ingesta?,#etl
p1_03897,user_0124,2025-08-26 19:09:08,Buenas prácticas en pipelines distribuidos,#bigdata
p1_03898,user_0098,2025-08-26 18:09:14,Estrategias para detectar tendencias en redes,#bigdata
